pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,stability,magmom_pa,volume_pa,delta_e,energy_pa,bandgap
Zr3GeO8,3,0.7168604389202189,0.6786044041487266,0.6676565611667779,0.666765986047273,0.666670332882473,8.0,40.0,32.0,18.0,13.333333333333334,8.0,44.0,87.0,43.0,75.58333333333333,15.79166666666667,87.0,15.9994,91.224,75.22460000000001,39.5256,31.36826666666667,15.9994,54.8,2128.0,2073.2,669.4833333333332,819.5777777777779,54.8,4.0,16.0,12.0,12.833333333333334,4.416666666666666,16.0,2.0,5.0,3.0,2.9166666666666665,1.222222222222222,2.0,66.0,175.0,109.0,97.75,42.333333333333336,66.0,1.33,3.44,2.11,2.793333333333333,0.8622222222222223,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.833333333333333,1.5555555555555554,4.0,0.0,10.0,10.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,6.166666666666667,1.3055555555555558,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6666666666666667,0.8333333333333334,2.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6666666666666665,2.2222222222222223,2.0,9.105,23.195,14.09,13.785833333333334,6.241111111111112,9.105,0.0,0.383,0.383,0.0319166666666666,0.0585138888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,75.25,84.33333333333333,12.0,2.0,2.833333333333333,1.3333333333333333,0.0,True,0.6714364484660806,0.1364159509198187,0.0203629066667,-0.000589708333333,11.0621,-3.18705526767,-8.72468638,1.103
Ta2SnO6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,8.0,73.0,65.0,27.11111111111111,25.48148148148148,8.0,48.0,87.0,39.0,77.55555555555556,13.135802469135802,87.0,15.9994,180.94788,164.94848,64.06690666666665,64.09000888888889,15.9994,54.8,3290.0,3235.2,823.7644444444445,1096.1046913580246,54.8,5.0,16.0,11.0,13.333333333333334,3.7037037037037033,16.0,2.0,6.0,4.0,3.2222222222222223,1.6296296296296298,2.0,66.0,170.0,104.0,97.22222222222224,41.62962962962963,66.0,1.5,3.44,1.94,2.844444444444445,0.794074074074074,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.888888888888889,1.4814814814814814,4.0,0.0,10.0,10.0,1.7777777777777777,2.3703703703703702,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,6.0,19.0,13.0,9.77777777777778,5.037037037037037,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7777777777777777,0.7901234567901235,2.0,0.0,7.0,7.0,1.5555555555555556,2.419753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.333333333333333,1.7777777777777777,2.0,9.105,33.285,24.18,13.795,6.253333333333333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,74.55555555555556,83.40740740740742,12.0,2.0,2.888888888888889,1.7777777777777777,3.111111111111111,True,0.6097235715364788,0.1228360028488996,-0.0365372214597,0.000242538888889,12.8661,-2.81273697968,-8.89706191833,2.333
ZrPbO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,82.0,74.0,29.2,25.44,8.0,44.0,87.0,43.0,77.2,13.279999999999998,87.0,15.9994,207.2,191.2006,69.28443999999999,63.942048,15.9994,54.8,2128.0,2073.2,578.6020000000001,628.5624,54.8,4.0,16.0,12.0,13.2,3.6800000000000006,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,175.0,109.0,103.8,45.36,66.0,1.33,3.44,2.11,2.7960000000000003,0.7727999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,28.0,24.0,10.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,28.11,19.005,15.724,7.9428,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2.0,2.8,2.4,2.8,True,0.6714364484660806,0.1212327090503801,0.075203387,-2.4e-06,14.5611,-2.63315978953,-7.797364506,2.761
VPbO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,82.0,74.0,25.8,22.48,8.0,46.0,87.0,41.0,77.6,12.640000000000004,87.0,15.9994,207.2,191.2006,61.22794,58.388824,15.9994,54.8,2183.0,2128.2,589.6020000000001,641.7624000000001,54.8,5.0,16.0,11.0,13.4,3.3599999999999994,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,153.0,87.0,99.4,40.08,66.0,1.63,3.44,1.81,2.8560000000000003,0.7007999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.6,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,5.0,28.0,23.0,10.2,7.119999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4,1.6799999999999995,2.0,9.105,28.11,19.005,13.687,5.7692000000000005,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,2.0,2.8,2.6,2.8,False,0.5591387152201337,0.1035207761859833,0.023054023,0.19993412,13.5358,-2.05965225658,-6.76699397,1.001
Sc(AlC)3,3,0.6226998490772391,0.5432789229659131,0.4925017207641211,0.4731966729796665,0.4593318728835943,6.0,21.0,15.0,11.142857142857142,4.408163265306123,6.0,11.0,77.0,66.0,65.85714285714286,15.6734693877551,73.0,12.0107,44.955912,32.945212,23.133232542857144,9.53359932244898,12.0107,933.47,3823.0,2889.53,2297.63,1307.4600000000005,933.47,3.0,14.0,11.0,12.0,2.571428571428572,13.0,2.0,4.0,2.0,2.7142857142857144,0.6122448979591837,2.0,76.0,170.0,94.0,108.71428571428572,28.04081632653061,76.0,1.36,2.55,1.1899999999999995,1.977142857142857,0.4910204081632651,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.2857142857142858,0.6122448979591837,1.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.4285714285714284,0.4897959183673469,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.857142857142857,1.1020408163265305,4.0,0.0,9.0,9.0,1.2857142857142858,2.204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.142857142857143,1.102040816326531,4.0,5.64,22.235,16.595,12.656428571428572,6.0140816326530615,5.64,0.0,4.496,4.496,1.926857142857143,2.202122448979592,0.0,0.0,6.35e-06,6.35e-06,9.071428571428572e-07,1.5551020408163265e-06,0.0,194.0,225.0,31.0,207.28571428571428,15.183673469387754,194.0,2.0,1.2857142857142858,0.1428571428571428,0.0,True,0.2981425792994556,0.0556074841465238,0.000597788571429,3.06285714286e-05,11.6732,-0.3515636275,-6.81110841929,0.0
WOF4,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,8.0,74.0,66.0,19.666666666666668,18.11111111111111,9.0,51.0,93.0,42.0,85.0,11.333333333333334,93.0,15.9994,183.84,167.8406,45.9721688,45.955943733333335,18.9984032,53.5,3695.0,3641.5,660.6333333333333,1011.4555555555556,53.5,6.0,17.0,11.0,15.0,3.0,17.0,2.0,6.0,4.0,2.6666666666666665,1.111111111111111,2.0,57.0,162.0,105.0,76.0,28.666666666666668,57.0,2.36,3.98,1.62,3.62,0.4800000000000001,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.3333333333333333,5.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,0.0,14.0,14.0,2.333333333333333,3.888888888888889,0.0,6.0,20.0,14.0,9.0,3.6666666666666665,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,1.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,1.3333333333333333,1.0,9.105,16.05,6.945,10.664166666666668,1.795277777777778,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,50.16666666666666,59.61111111111111,15.0,2.0,4.0,0.6666666666666666,2.333333333333333,True,0.4811290095345477,0.0682964876659216,0.00356982245098,-9.39083333333e-05,11.693,-2.8139301729,-6.6991301025,2.587
TiNiO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,28.0,20.0,14.8,8.16,8.0,43.0,87.0,44.0,73.0,16.8,87.0,15.9994,58.6934,42.694,30.911719999999995,17.894783999999998,15.9994,54.8,1941.0,1886.2,766.6800000000001,854.2560000000001,54.8,4.0,16.0,12.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,160.0,94.0,96.4,36.48,66.0,1.54,3.44,1.9,2.754,0.8231999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.4,1.4400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.2,1.9200000000000004,2.0,9.105,16.69,7.585000000000001,10.865,2.33,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1190834466666666,0.1905245013333333,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2.0,2.4,2.0,0.0,True,0.5944454949366794,0.1258416341205886,-0.025129861,0.39990209,10.0333,-2.46731961457,-7.320699983,2.69
LiUO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,3.0,92.0,89.0,23.8,27.28,8.0,1.0,87.0,86.0,56.4,36.720000000000006,87.0,6.941,238.02891,231.08791,58.593622,71.77411520000001,15.9994,54.8,1408.0,1353.2,405.218,420.5016,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,7.0,5.0,3.0,1.6,2.0,66.0,196.0,130.0,104.4,46.08,66.0,0.98,3.44,2.46,2.536,1.0848,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,1.0,6.0,5.0,5.0,1.6,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,1.0,20.0,19.0,5.4,5.840000000000001,2.0,9.105,20.025,10.919999999999998,12.78666666666,4.417999999991999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.6,65.35999999999999,12.0,1.8,2.4,0.2,0.6,False,0.7797297329475583,0.1735986935428206,0.227490263,0.2000558,15.6997,-2.91885696403,-7.755597664,3.244
Sr2Nb2O7,3,0.6863485850246136,0.6461085146520509,0.636847546393112,0.6363918918735771,0.6363640977380328,8.0,41.0,33.0,19.454545454545453,14.578512396694215,8.0,8.0,87.0,79.0,65.36363636363636,27.53719008264463,87.0,15.9994,92.90638,76.90698,43.00441454545455,34.3700185123967,15.9994,54.8,2750.0,2695.2,725.7818181818183,853.9768595041322,54.8,2.0,16.0,14.0,11.454545454545457,5.785123966942148,16.0,2.0,5.0,3.0,3.090909090909091,1.3884297520661155,2.0,66.0,195.0,129.0,107.27272727272728,52.5289256198347,66.0,0.95,3.44,2.49,2.652727272727273,1.0019834710743802,3.44,1.0,2.0,1.0,1.818181818181818,0.2975206611570248,2.0,0.0,4.0,4.0,2.5454545454545454,1.851239669421488,4.0,0.0,4.0,4.0,0.7272727272727273,1.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.090909090909091,1.1570247933884297,6.0,0.0,1.0,1.0,0.1818181818181818,0.2975206611570247,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,6.0,6.0,1.0909090909090908,1.7851239669421488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.5454545454545454,1.6198347107438016,2.0,9.105,54.23,45.125,18.959545454545456,12.825619834710745,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.1818181818182,99.50413223140497,12.0,1.818181818181818,2.5454545454545454,0.7272727272727273,0.0,True,0.7877573323062756,0.1605302899876877,-0.0538382008859,-5.97272727273e-06,13.8059,-3.12260843601,-8.14231025136,2.744
CrBiO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,83.0,75.0,26.2,22.72,8.0,49.0,87.0,38.0,79.2,12.079999999999998,87.0,15.9994,208.9804,192.981,61.79494,58.874184,15.9994,54.8,2180.0,2125.2,577.76,640.896,54.8,6.0,16.0,10.0,13.8,3.12,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,148.0,82.0,97.0,37.2,66.0,1.66,3.44,1.78,2.8,0.768,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.0,3.6,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,29.0,23.0,10.6,7.359999999999999,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,1.2,2.0,9.105,32.95,23.845,14.291,7.463600000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,55.4,69.44,12.0,1.8,3.0,3.0,2.8,True,0.5471072787601053,0.114442226181987,0.02500633425,0.59998747,11.9602,-1.95287163638,-6.817142852,1.759
KNbO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,41.0,33.0,16.8,10.56,8.0,3.0,87.0,84.0,62.2,29.76,87.0,15.9994,92.90638,76.90698,36.000576,24.0014112,15.9994,54.8,2750.0,2695.2,650.1859999999999,839.9256000000001,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,203.0,137.0,113.0,56.4,66.0,0.82,3.44,2.62,2.548,1.0704,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999995,2.0,9.105,73.1066666667,64.00166666669999,23.72033333334,19.754533333344,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0,1.6,2.4,0.8,0.0,True,0.8202341305415322,0.1725972323751811,0.00411495,1.26e-05,13.1394,-2.69277059653,-7.644870154,1.727
BaTiO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,56.0,48.0,20.4,14.88,8.0,9.0,87.0,78.0,62.6,29.279999999999998,87.0,15.9994,137.327,121.3276,46.63844,36.766848,15.9994,54.8,1941.0,1886.2,621.08,679.5360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,215.0,149.0,114.6,58.32000000000001,66.0,0.89,3.44,2.55,2.55,1.068,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,63.59,54.485,21.519,16.8284,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,229.0,217.0,91.8,95.76,12.0,2.0,2.4,0.4,0.0,True,0.8032113561415081,0.1717283423066763,0.000861368,2.564e-05,12.9531,-3.28668699628,-7.924981248,2.206
VCu3O4,3,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,8.0,29.0,21.0,17.75,9.75,8.0,46.0,87.0,41.0,73.25,13.75,87.0,15.9994,63.546,47.5466,38.1971375,22.1977375,15.9994,54.8,2183.0,2128.2,809.4387499999999,754.6387500000001,54.8,5.0,16.0,11.0,12.75,3.25,16.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,153.0,87.0,101.625,35.625,66.0,1.63,3.44,1.81,2.63625,0.80375,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,4.125,4.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.75,2.4375,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,9.105,13.01,3.905,10.33,1.225,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.0,107.0,12.0,1.625,2.0,4.125,0.0,False,0.5591387152201337,0.1196573418169451,0.0203964203125,0.0002356,11.546,-1.39140150423,-5.28280174125,0.984
FeBiO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,83.0,75.0,26.6,22.56,8.0,55.0,87.0,32.0,80.4,10.159999999999997,87.0,15.9994,208.9804,192.981,62.56472,58.566272000000005,15.9994,54.8,1811.0,1756.2,503.96,538.992,54.8,8.0,16.0,8.0,14.2,2.4800000000000004,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,148.0,82.0,95.6,35.52,66.0,1.83,3.44,1.61,2.834,0.7272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,3.2,3.8400000000000007,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,29.0,23.0,11.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6,0.72,2.0,9.105,32.95,23.845,14.199000000000002,7.500400000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,55.4,69.44,12.0,2.0,3.0,3.2,2.8,True,0.4769221640068621,0.1051041585653359,0.212645082125,0.99596264,11.9499,-1.35641985421,-6.090782156,0.0
TiPbO3,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,82.0,74.0,25.6,22.56,8.0,43.0,87.0,44.0,77.0,13.6,87.0,15.9994,207.2,191.2006,60.61304,58.63478399999999,15.9994,54.8,1941.0,1886.2,541.202,583.6824,54.8,4.0,16.0,12.0,13.2,3.6800000000000006,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,160.0,94.0,100.8,41.760000000000005,66.0,1.54,3.44,1.9,2.838,0.7223999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,28.0,24.0,10.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.6,1.9200000000000004,2.0,9.105,28.11,19.005,14.422999999999998,6.3816,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,12.0,225.0,213.0,91.0,94.8,12.0,2.0,2.8,2.4,2.8,True,0.5944454949366794,0.1089243138833634,0.023612798,-6.76e-06,12.3307,-2.49302405228,-7.487405856,1.572
VFeSb,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,23.0,51.0,28.0,33.333333333333336,11.77777777777778,23.0,46.0,85.0,39.0,62.0,15.333333333333334,46.0,50.9415,121.76,70.8185,76.18216666666666,30.38522222222222,50.9415,903.78,2183.0,1279.22,1632.5933333333332,485.8755555555556,903.78,5.0,15.0,10.0,9.333333333333334,3.777777777777778,5.0,4.0,5.0,1.0,4.333333333333333,0.4444444444444443,4.0,132.0,153.0,21.0,141.33333333333334,7.777777777777781,132.0,1.63,2.05,0.4199999999999999,1.836666666666667,0.1422222222222221,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,3.0,10.0,7.0,6.333333333333333,2.444444444444444,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,9.333333333333334,3.777777777777778,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,7.0,7.0,3.6666666666666665,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.666666666666667,1.5555555555555556,3.0,10.73,31.56,20.83,18.433333333333334,8.75111111111111,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,166.0,229.0,63.0,208.0,28.0,166.0,2.0,1.0,6.333333333333333,0.0,False,0.0431417331380903,0.0072354431953426,0.46521932,1.20239378333,15.819,0.254304871667,-6.86784172333,0.0
